"","id","state","period","nth","date","url"
"1559","by_16_10","by",16,10,2009-01-27,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=270109&sitznr=010&wp=16"
"1560","by_16_100","by",16,100,2012-04-26,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=260412&sitznr=100&wp=16"
"1561","by_16_101","by",16,101,2012-05-08,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=080512&sitznr=101&wp=16"
"1562","by_16_102","by",16,102,2012-05-23,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=230512&sitznr=102&wp=16"
"1563","by_16_103","by",16,103,2012-06-14,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=140612&sitznr=103&wp=16"
"1564","by_16_104","by",16,104,2012-06-19,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=190612&sitznr=104&wp=16"
"1565","by_16_105","by",16,105,2012-07-04,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=040712&sitznr=105&wp=16"
"1566","by_16_106","by",16,106,2012-07-17,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=170712&sitznr=106&wp=16"
"1567","by_16_107","by",16,107,2012-07-18,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=180712&sitznr=107&wp=16"
"1568","by_16_108","by",16,108,2012-09-25,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=250912&sitznr=108&wp=16"
"1569","by_16_109","by",16,109,2012-10-17,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=171012&sitznr=109&wp=16"
"1570","by_16_11","by",16,11,2009-02-04,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=040209&sitznr=011&wp=16"
"1571","by_16_110","by",16,110,2012-10-25,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=251012&sitznr=110&wp=16"
"1572","by_16_111","by",16,111,2012-11-06,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=061112&sitznr=111&wp=16"
"1573","by_16_112","by",16,112,2012-11-14,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=141112&sitznr=112&wp=16"
"1574","by_16_113","by",16,113,2012-11-29,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=291112&sitznr=113&wp=16"
"1575","by_16_114","by",16,114,2012-12-04,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=041212&sitznr=114&wp=16"
"1576","by_16_115","by",16,115,2012-12-11,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=111212&sitznr=115&wp=16"
"1577","by_16_116","by",16,116,2012-12-12,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=121212&sitznr=116&wp=16"
"1578","by_16_117","by",16,117,2012-12-13,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=131212&sitznr=117&wp=16"
"1579","by_16_118","by",16,118,2013-01-29,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=290113&sitznr=118&wp=16"
"1580","by_16_119","by",16,119,2013-02-06,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=060213&sitznr=119&wp=16"
"1581","by_16_12","by",16,12,2009-02-12,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=120209&sitznr=012&wp=16"
"1582","by_16_120","by",16,120,2013-02-21,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=210213&sitznr=120&wp=16"
"1583","by_16_121","by",16,121,2013-03-05,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=050313&sitznr=121&wp=16"
"1584","by_16_122","by",16,122,2013-03-20,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=200313&sitznr=122&wp=16"
"1585","by_16_123","by",16,123,2013-04-11,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=110413&sitznr=123&wp=16"
"1586","by_16_124","by",16,124,2013-04-16,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=160413&sitznr=124&wp=16"
"1587","by_16_125","by",16,125,2013-04-24,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=240413&sitznr=125&wp=16"
"1588","by_16_126","by",16,126,2013-05-16,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=160513&sitznr=126&wp=16"
"1589","by_16_127","by",16,127,2013-06-04,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=040613&sitznr=127&wp=16"
"1590","by_16_128","by",16,128,2013-06-12,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=110613&sitznr=128&wp=16"
"1591","by_16_129","by",16,129,2013-06-20,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=200613&sitznr=129&wp=16"
"1592","by_16_13","by",16,13,2009-02-17,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=170209&sitznr=013&wp=16"
"1593","by_16_130","by",16,130,2013-07-02,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=020713&sitznr=130&wp=16"
"1594","by_16_131","by",16,131,2013-07-16,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=160713&sitznr=131&wp=16"
"1595","by_16_132","by",16,132,2013-07-17,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=170713&sitznr=132&wp=16"
"1596","by_16_133","by",16,133,2013-07-18,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=180713&sitznr=133&wp=16"
"1597","by_16_14","by",16,14,2009-03-04,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=040309&sitznr=014&wp=16"
"1598","by_16_15","by",16,15,2009-03-26,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=260309&sitznr=015&wp=16"
"1599","by_16_16","by",16,16,2009-03-31,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=310309&sitznr=016&wp=16"
"1600","by_16_17","by",16,17,2009-04-01,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=010409&sitznr=017&wp=16"
"1601","by_16_18","by",16,18,2009-04-02,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=020409&sitznr=018&wp=16"
"1602","by_16_19","by",16,19,2009-04-22,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=220409&sitznr=019&wp=16"
"1603","by_16_20","by",16,20,2009-05-07,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=070509&sitznr=020&wp=16"
"1604","by_16_21","by",16,21,2009-05-12,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=120509&sitznr=021&wp=16"
"1605","by_16_22","by",16,22,2009-05-27,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=270509&sitznr=022&wp=16"
"1606","by_16_23","by",16,23,2009-06-18,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=180609&sitznr=023&wp=16"
"1607","by_16_24","by",16,24,2009-06-23,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=230609&sitznr=024&wp=16"
"1608","by_16_25","by",16,25,2009-07-01,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=010709&sitznr=025&wp=16"
"1609","by_16_26","by",16,26,2009-07-14,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=140709&sitznr=026&wp=16"
"1610","by_16_27","by",16,27,2009-07-15,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=150709&sitznr=027&wp=16"
"1611","by_16_28","by",16,28,2009-07-16,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=160709&sitznr=028&wp=16"
"1612","by_16_29","by",16,29,2009-10-06,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=061009&sitznr=029&wp=16"
"1613","by_16_30","by",16,30,2009-10-14,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=141009&sitznr=030&wp=16"
"1614","by_16_31","by",16,31,2009-10-22,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=221009&sitznr=031&wp=16"
"1615","by_16_32","by",16,32,2009-10-27,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=271009&sitznr=032&wp=16"
"1616","by_16_33","by",16,33,2009-11-11,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=111109&sitznr=033&wp=16"
"1617","by_16_34","by",16,34,2009-11-26,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=261109&sitznr=034&wp=16"
"1618","by_16_35","by",16,35,2009-12-01,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=011209&sitznr=035&wp=16"
"1619","by_16_36","by",16,36,2009-12-15,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=151209&sitznr=036&wp=16"
"1620","by_16_37","by",16,37,2009-12-16,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=161209&sitznr=037&wp=16"
"1621","by_16_38","by",16,38,2009-12-17,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=171209&sitznr=038&wp=16"
"1622","by_16_39","by",16,39,2010-01-27,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=270110&sitznr=039&wp=16"
"1623","by_16_40","by",16,40,2010-02-04,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=040210&sitznr=040&wp=16"
"1624","by_16_41","by",16,41,2010-02-09,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=090210&sitznr=041&wp=16"
"1625","by_16_42","by",16,42,2010-02-24,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=240210&sitznr=042&wp=16"
"1626","by_16_43","by",16,43,2010-03-11,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=110310&sitznr=043&wp=16"
"1627","by_16_44","by",16,44,2010-03-23,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=230310&sitznr=044&wp=16"
"1628","by_16_45","by",16,45,2010-04-14,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=140410&sitznr=045&wp=16"
"1629","by_16_46","by",16,46,2010-04-22,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=220410&sitznr=046&wp=16"
"1630","by_16_47","by",16,47,2010-05-04,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=040510&sitznr=047&wp=16"
"1631","by_16_48","by",16,48,2010-05-19,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=190510&sitznr=048&wp=16"
"1632","by_16_49","by",16,49,2010-06-10,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=100610&sitznr=049&wp=16"
"1633","by_16_50","by",16,50,2010-06-15,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=150610&sitznr=050&wp=16"
"1634","by_16_51","by",16,51,2010-06-23,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=230610&sitznr=051&wp=16"
"1635","by_16_52","by",16,52,2010-07-13,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=130710&sitznr=052&wp=16"
"1636","by_16_53","by",16,53,2010-07-14,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=140710&sitznr=053&wp=16"
"1637","by_16_54","by",16,54,2010-07-15,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=150710&sitznr=054&wp=16"
"1638","by_16_55","by",16,55,2010-09-29,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=290910&sitznr=055&wp=16"
"1639","by_16_56","by",16,56,2010-10-14,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=141010&sitznr=056&wp=16"
"1640","by_16_57","by",16,57,2010-10-19,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=191010&sitznr=057&wp=16"
"1641","by_16_58","by",16,58,2010-10-27,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=271010&sitznr=058&wp=16"
"1642","by_16_59","by",16,59,2010-11-11,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=111110&sitznr=059&wp=16"
"1643","by_16_60","by",16,60,2010-11-23,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=231110&sitznr=060&wp=16"
"1644","by_16_61","by",16,61,2010-12-01,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=011210&sitznr=061&wp=16"
"1645","by_16_62","by",16,62,2010-12-14,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=141210&sitznr=062&wp=16"
"1646","by_16_63","by",16,63,2010-12-15,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=151210&sitznr=063&wp=16"
"1647","by_16_64","by",16,64,2010-12-16,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=161210&sitznr=064&wp=16"
"1648","by_16_65","by",16,65,2011-01-25,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=250111&sitznr=065&wp=16"
"1649","by_16_66","by",16,66,2011-02-02,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=020211&sitznr=066&wp=16"
"1650","by_16_67","by",16,67,2011-02-10,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=100211&sitznr=067&wp=16"
"1651","by_16_68","by",16,68,2011-02-22,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=220211&sitznr=068&wp=16"
"1652","by_16_69","by",16,69,2011-03-02,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=020311&sitznr=069&wp=16"
"1653","by_16_70","by",16,70,2011-03-17,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=170311&sitznr=070&wp=16"
"1654","by_16_71","by",16,71,2011-03-29,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=290311&sitznr=071&wp=16"
"1655","by_16_72","by",16,72,2011-04-05,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=050411&sitznr=072&wp=16"
"1656","by_16_73","by",16,73,2011-04-06,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=060411&sitznr=073&wp=16"
"1657","by_16_74","by",16,74,2011-04-07,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=070411&sitznr=074&wp=16"
"1658","by_16_75","by",16,75,2011-05-12,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=120511&sitznr=075&wp=16"
"1659","by_16_76","by",16,76,2011-05-17,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=170511&sitznr=076&wp=16"
"1660","by_16_77","by",16,77,2011-05-25,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=250511&sitznr=077&wp=16"
"1661","by_16_78","by",16,78,2011-06-09,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=090611&sitznr=078&wp=16"
"1662","by_16_79","by",16,79,2011-06-28,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=280611&sitznr=079&wp=16"
"1663","by_16_80","by",16,80,2011-07-12,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=120711&sitznr=080&wp=16"
"1664","by_16_81","by",16,81,2011-07-13,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=130711&sitznr=081&wp=16"
"1665","by_16_82","by",16,82,2011-07-14,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=140711&sitznr=082&wp=16"
"1666","by_16_83","by",16,83,2011-09-27,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=270911&sitznr=083&wp=16"
"1667","by_16_84","by",16,84,2011-10-12,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=121011&sitznr=084&wp=16"
"1668","by_16_85","by",16,85,2011-10-20,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=201011&sitznr=085&wp=16"
"1669","by_16_86","by",16,86,2011-10-25,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=251011&sitznr=086&wp=16"
"1670","by_16_87","by",16,87,2011-11-09,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=091111&sitznr=087&wp=16"
"1671","by_16_88","by",16,88,2011-11-24,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=241111&sitznr=088&wp=16"
"1672","by_16_89","by",16,89,2011-11-29,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=291111&sitznr=089&wp=16"
"1673","by_16_90","by",16,90,2011-12-13,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=131211&sitznr=090&wp=16"
"1674","by_16_91","by",16,91,2011-12-14,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=141211&sitznr=091&wp=16"
"1675","by_16_92","by",16,92,2011-12-15,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=151211&sitznr=092&wp=16"
"1676","by_16_93","by",16,93,2012-01-25,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=250112&sitznr=093&wp=16"
"1677","by_16_94","by",16,94,2012-02-02,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=020212&sitznr=094&wp=16"
"1678","by_16_95","by",16,95,2012-02-14,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=140212&sitznr=095&wp=16"
"1679","by_16_96","by",16,96,2012-02-29,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=290212&sitznr=096&wp=16"
"1680","by_16_97","by",16,97,2012-03-15,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=150312&sitznr=097&wp=16"
"1681","by_16_98","by",16,98,2012-03-27,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=270312&sitznr=098&wp=16"
"1682","by_16_99","by",16,99,2012-04-18,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=180412&sitznr=099&wp=16"
"1683","by_17_10","by",17,10,2014-02-05,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=050214&sitznr=010&wp=17"
"1684","by_17_100","by",17,100,2017-03-29,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=290317&sitznr=100&wp=17"
"1685","by_17_101","by",17,101,2017-04-06,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=060417&sitznr=101&wp=17"
"1686","by_17_102","by",17,102,2017-04-25,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=250417&sitznr=102&wp=17"
"1687","by_17_103","by",17,103,2017-05-10,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=100517&sitznr=103&wp=17"
"1688","by_17_104","by",17,104,2017-05-18,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=180517&sitznr=104&wp=17"
"1689","by_17_105","by",17,105,2017-05-30,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=300517&sitznr=105&wp=17"
"1690","by_17_106","by",17,106,2017-06-21,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=210617&sitznr=106&wp=17"
"1691","by_17_107","by",17,107,2017-07-06,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=060717&sitznr=107&wp=17"
"1692","by_17_108","by",17,108,2017-07-18,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=180717&sitznr=108&wp=17"
"1693","by_17_109","by",17,109,2017-07-19,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=190717&sitznr=109&wp=17"
"1694","by_17_11","by",17,11,2014-02-13,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=130214&sitznr=011&wp=17"
"1695","by_17_110","by",17,110,2017-07-20,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=200717&sitznr=110&wp=17"
"1696","by_17_111","by",17,111,2017-09-27,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=270917&sitznr=111&wp=17"
"1697","by_17_112","by",17,112,2017-10-12,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=121017&sitznr=112&wp=17"
"1698","by_17_113","by",17,113,2017-10-17,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=171017&sitznr=113&wp=17"
"1699","by_17_114","by",17,114,2017-10-25,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=251017&sitznr=114&wp=17"
"1700","by_17_115","by",17,115,2017-11-09,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=091117&sitznr=115&wp=17"
"1701","by_17_116","by",17,116,2017-11-14,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=141117&sitznr=116&wp=17"
"1702","by_17_117","by",17,117,2017-11-29,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=291117&sitznr=117&wp=17"
"1703","by_17_118","by",17,118,2017-12-07,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=071217&sitznr=118&wp=17"
"1704","by_17_119","by",17,119,2017-12-12,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=121217&sitznr=119&wp=17"
"1705","by_17_12","by",17,12,2014-02-25,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=250214&sitznr=012&wp=17"
"1706","by_17_120","by",17,120,2017-12-13,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=131217&sitznr=120&wp=17"
"1707","by_17_121","by",17,121,2018-01-25,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=250118&sitznr=121&wp=17"
"1708","by_17_122","by",17,122,2018-01-30,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=300118&sitznr=122&wp=17"
"1709","by_17_123","by",17,123,2018-02-07,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=070218&sitznr=123&wp=17"
"1710","by_17_124","by",17,124,2018-02-22,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=220218&sitznr=124&wp=17"
"1711","by_17_125","by",17,125,2018-02-27,"https://www.bayern.landtag.de/webangebot3/views/protokolledirektanzeige/protokolledirektanzeige.xhtml?date=270218&sitznr=125&wp=17"
